org,sector,ein,tax_year,total_revenue,total_expenses,contributions,program_revenue,investment_income,salaries_wages,officer_compensation,total_assets_end,total_liabilities_end,net_assets_end,operating_margin,reserve_months,compensation_ratio,contribution_share,program_revenue_share,investment_income_share,leverage,largest_revenue_category_share,revenue_growth_yoy
Coalition For The Homeless Inc,Human Services,133072967,2021,20890216,15493478,18807072,32484,77038,4909564,1011750,35067350,3677003,31390347,0.25833806601138065,24.312434173914983,0.3821810699960332,0.9002813565929619,0.0015549863151247455,0.003687755071560773,0.1048554567140089,0.9002813565929619,0.13471687694380718
Coalition For The Homeless Inc,Human Services,133072967,2022,27848334,16072758,25717260,29887,273761,4963926,996058,43159669,1057710,42101959,0.4228466952457551,31.433529205130817,0.3708127752561197,0.9234757095343656,0.001073206030924507,0.00983042648080851,0.024506907131284998,0.9234757095343656,0.3330802323920441
Coalition For The Homeless Inc,Human Services,133072967,2023,18883961,17363117,17046444,127096,496248,5460349,1195464,45019993,1459960,43560033,0.08053628155660775,30.105216476972423,0.38333053909617726,0.9026943023235432,0.0067303676384419565,0.026278808773222948,0.03242914764558049,0.9026943023235432,-0.32189979479562403
Donorschoose Org,Education,134129457,2011,32759595,33253647,32681400,0,78195,2919375,797714,17755677,1447939,16307738,-0.015081138823602673,5.88485395301153,0.11177988988696488,0.9976130657292924,0.0,0.002386934270707559,0.08154794660885079,0.9976130657292924,
Donorschoose Org,Education,134129457,2012,41207544,36277463,41145968,0,61576,2784676,1164173,23256651,2017603,21239048,0.11964025325071545,7.025534723858722,0.1088512997725337,0.9985057105077653,0.0,0.0014942894922347228,0.08675380647024372,0.9985057105077653,0.2578770891398383
Donorschoose Org,Education,134129457,2013,52541313,41506209,52474931,0,66382,3048750,1343548,33632154,1343929,32288225,0.2100271837515747,9.334957572251419,0.10582267342218607,0.9987365751594369,0.0,0.0012634248405630822,0.03995964694976123,0.9987365751594369,0.27504111868448167
Donorschoose Org,Education,134129457,2014,60923146,59283940,60854821,0,68325,3615402,1428175,35796219,1319724,34476495,0.026906128583707743,6.978583744602671,0.08507492923041216,0.9988785050594728,0.0,0.0011214949405272013,0.036867692646533425,0.9988785050594728,0.1595284267068089
Donorschoose Org,Education,134129457,2015,77548764,77873828,77378201,0,166706,4232575,1472476,35519312,1200811,34318501,-0.004191736698730621,5.288323722830217,0.07326018441009476,0.997800571005877,0.0,0.0021496925470017806,0.03380727081650681,0.997800571005877,0.2728949355307424
Donorschoose Org,Education,134129457,2016,107590375,100593437,107473914,0,127920,5357515,1684786,43116641,1929360,41187281,0.06503312215428192,4.9133162832481805,0.07000755924066895,0.998917551872089,0.0,0.001188953937561794,0.04474745609241685,0.998917551872089,0.3873899395740208
Donorschoose Org,Education,134129457,2017,121428211,102666357,121005009,0,150104,6181808,1476131,61791080,1206318,60584762,0.15450984450392669,7.081357177210447,0.07459053991757007,0.9965147967139202,0.0,0.00123615425743199,0.019522526552376167,0.9965147967139202,0.12861592870180072
Donorschoose Org,Education,134129457,2018,148898109,138464555,149840171,0,304188,7710187,1570141,75778378,4138307,71640071,0.07007176968244774,6.20867089053946,0.06702313093773349,1.0063268902897886,0.0,0.0020429272207882774,0.05461065688157115,1.0063268902897886,0.22622336089592876
Donorschoose Org,Education,134129457,2019,150006093,130809189,148408048,0,811023,8191747,1712980,93480134,3004351,90475783,0.12797416168955217,8.299947460113065,0.07571889311231797,0.9893467993996751,0.0,0.005406600383892407,0.032138924832949,0.9893467993996751,0.0074412227760394245
Donorschoose Org,Education,134129457,2020,148898158,139795291,147777790,0,1055892,8587158,1664041,102485809,3065455,99420354,0.061134852991264005,8.53422343103102,0.07333007375763466,0.9924756087311705,0.0,0.007091370465442561,0.029911019192910893,0.9924756087311705,-0.007385933316721993
Donorschoose Org,Education,134129457,2021,158050126,139500343,157631539,0,288086,9203897,1612009,123689070,3816355,119872715,0.11736645499415799,10.311606043864709,0.07753318570693407,0.9973515554172985,0.0,0.0018227508404517186,0.030854423919591277,0.9973515554172985,0.06146461529765879
Donorschoose Org,Education,134129457,2022,187317028,175623030,186858690,0,514450,11019181,2155512,131250039,2368474,128881565,0.06242891062738835,8.80624129990241,0.07501688702216332,0.9975531428995339,0.0,0.0027464134227028203,0.018045510828381545,0.9975531428995339,0.18517480966766198
Feeding America,Human Services,363673599,2012,1554156485,1559486335,1510622608,24312736,381226,16998032,2518968,62576375,19809724,42766651,-0.0034294165686925664,0.3290825962896302,0.012515018286453917,0.9719887428195495,0.015643685970270875,0.0002452944756074547,0.3165687370033819,0.9719887428195495,
Feeding America,Human Services,363673599,2013,1893358627,1886998720,1855398787,18964585,376537,17232872,2837929,71964420,22759130,49205290,0.0033590609350523217,0.31291143642111213,0.010636361745915758,0.9799510565728655,0.010016372349938329,0.00019887251925252932,0.31625531061043777,0.9799510565728655,0.21825481878679676
Feeding America,Human Services,363673599,2014,2060362627,2041987389,2016270036,19308483,396403,17295084,3282418,86540942,19684709,66856233,0.008918448509598208,0.392889202118378,0.010077193478690969,0.9785995967786499,0.00937140032874417,0.00019239477303914423,0.2274612286979728,0.9785995967786499,0.08820515966624631
Feeding America,Human Services,363673599,2015,2200852165,2184632163,2149634703,21540597,496098,19495923,3328940,109025819,26879369,82146450,0.007369873478076162,0.45122351336543975,0.010447920426410018,0.9767283496754086,0.009787389331531952,0.0002254117781691166,0.2465413169700656,0.9767283496754086,0.06818680175953307
Feeding America,Human Services,363673599,2016,2437618536,2423837553,2375635807,24070602,511301,20996336,3339573,111828311,16061646,95766665,0.0056534616866730295,0.47412417493805536,0.010040239276711957,0.9745724246494654,0.009874638564038226,0.00020975431243602915,0.1436277258984981,0.9745724246494654,0.10757940708843572
Feeding America,Human Services,363673599,2017,2717127060,2684820721,2654090409,22773762,746461,22798231,3108254,145276548,16277534,128999014,0.011889888947629854,0.5765704040839753,0.009649242050825188,0.9768002564443932,0.008381559454933992,0.0002747243627245021,0.11204515955321295,0.9768002564443932,0.11466458753577502
Feeding America,Human Services,363673599,2018,2827633478,2826138224,2754138903,23606999,1235529,24430857,4024835,148826212,18181684,130644528,0.0005288005010669208,0.5547267018600007,0.010068754513968882,0.9740084506808205,0.008348677147753022,0.0004369480732254932,0.12216721608153273,0.9740084506808205,0.04067031668368126
Feeding America,Human Services,363673599,2019,2831620652,2823972605,2756779556,22629765,2030183,23685457,5609967,156975013,18664170,138310843,0.0027009433606857308,0.5877288303227007,0.010373834345322908,0.973569518944164,0.00799180673584097,0.0007169685665931497,0.11889898680881142,0.973569518944164,0.0014100745485656763
Feeding America,Human Services,363673599,2020,3571430346,3309075710,3478482753,20326823,1930894,28973099,4398170,432594156,32638854,399955302,0.0734592615795621,1.450394020752097,0.010084770469032273,0.9739746868914576,0.005691507612003698,0.0005406500513618024,0.07544913297441772,0.9739746868914576,0.26126723347545355
Feeding America,Human Services,363673599,2021,4065318094,3902891407,3916234028,28800662,1689896,31899563,5856188,603767243,38690535,565076708,0.03995423808034245,1.7374094713058463,0.009673789778594268,0.9633278226813216,0.007084479328322887,0.00041568604496020035,0.06408187169571239,0.9633278226813216,0.13828850072720966
Feeding America,Human Services,363673599,2022,4267241782,4231609823,4152230760,47679794,1577662,36080997,5987410,644823513,66462841,578360672,0.008350114856463505,1.6401153117372371,0.009941466429949726,0.9730479246605764,0.01117344562033537,0.00036971469642401437,0.10307136706412255,0.9730479246605764,0.049669837225780444
Feeding America,Human Services,363673599,2023,4916912461,4933690967,4752844795,101808893,5023114,42446480,7068165,626129732,62229963,563899769,-0.003412406898248417,1.3715486586535528,0.01003602482019827,0.9666319733569891,0.02070585836285036,0.0010215992332266173,0.0993882893904805,0.9666319733569891,0.15224604374198547
Givedirectly Inc,Human Services,271661997,2011,191979,25242,0,0,0,0,0,205812,0,0,0.8685168690325504,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
Givedirectly Inc,Human Services,271661997,2012,504062,527729,504062,0,0,0,0,329532,147214,182318,-0.04695255742349155,4.145718730636369,0.0,1.0,0.0,0.0,0.4467365840039814,1.0,1.6256100927705632
Givedirectly Inc,Human Services,271661997,2013,5424136,2466930,5404686,0,1000,138425,0,4406460,1266936,3139524,0.5451939258160193,15.271729639673602,0.05611225288111134,0.9964141754557777,0.0,0.00018436115908598163,0.28751787148867797,0.9964141754557777,9.760850847713177
Givedirectly Inc,Human Services,271661997,2014,14756596,6282510,14489804,0,15968,188472,66449,26674246,5779468,20894778,0.5742575049150902,39.91037594846646,0.04057629832662423,0.9819204916906311,0.0,0.0010820923741491602,0.21666846740485185,0.9819204916906311,1.7205431427235602
Givedirectly Inc,Human Services,271661997,2014,17397028,8115860,17351471,0,13692,429258,33224,15494593,3073901,12420692,0.5334915825852554,18.365065932630678,0.05698496524089868,0.997381334329059,0.0,0.0007870309802340952,0.19838539805466332,0.997381334329059,0.17893232287446237
Givedirectly Inc,Human Services,271661997,2015,51174550,16764433,50462033,0,235135,883090,87167,62721407,7660089,55061318,0.6724068311299269,39.41295336382686,0.05787592100490366,0.9860767315003258,0.0,0.004594764389721062,0.12212878132660512,0.9860767315003258,1.9415685253826114
Givedirectly Inc,Human Services,271661997,2016,47321209,37441213,45118192,0,643608,2236688,411761,76381373,10663431,65717942,0.2087857898981406,21.06276054678036,0.07073619650089862,0.9534454624775119,0.0,0.013600835938067431,0.13960774179851415,0.9534454624775119,-0.07529799480405786
Givedirectly Inc,Human Services,271661997,2017,51477007,38515235,50505598,0,485681,2619110,581009,84710648,5936017,78774631,0.25179731214753803,24.543419558520156,0.08308709527541504,0.9811292641780824,0.0,0.009434911396460948,0.07007403602909519,0.9811292641780824,0.08782104447077832
Givedirectly Inc,Human Services,271661997,2018,55132520,69036299,52904845,0,1703307,3395136,561925,87072544,22229584,64842960,-0.2521883454628956,11.271107102656241,0.05731855643072639,0.959594174182497,0.0,0.03089477861704852,0.25529958100225025,0.959594174182497,0.07101253963735688
Givedirectly Inc,Human Services,271661997,2019,45195802,44581089,42143391,0,2288581,4561910,857013,87939598,21959482,65980116,0.01360110835072691,17.760028069300866,0.12155205540178707,0.9324625105668,0.0,0.05063702597865173,0.24971096638399462,0.9324625105668,-0.18023333596940605
Givedirectly Inc,Human Services,271661997,2020,306474046,229810731,303155869,0,2078066,9407634,739729,184296382,41253904,143042478,0.2501461901932146,7.469232304909208,0.04415530534994904,0.9891730570881686,0.0,0.006780561118053044,0.22384543609760066,0.9891730570881686,5.781029043361151
Givedirectly Inc,Human Services,271661997,2021,254085265,196851536,249227004,0,2072199,15521145,801076,268742761,66852250,201890511,0.22525402643872325,12.307174133505365,0.08291640152607191,0.9808794067613484,0.0,0.008155526059332879,0.2487592586726457,0.9808794067613484,-0.17094035101425853
Givedirectly Inc,Human Services,271661997,2022,175713344,261307795,168006805,0,1929056,21668596,1485508,240039533,126223824,113815709,-0.48712550254578274,5.22674230977304,0.08860854686711508,0.9561414129139788,0.0,0.010978426316899416,0.5258459822116052,0.9561414129139788,-0.30844732771103434
Givedirectly Inc,Human Services,271661997,2023,140343295,130260291,125494389,0,1898517,24719567,1598399,203098602,79756067,123342535,0.07184528480680177,11.362713906419877,0.2020413573312223,0.894195828878038,0.0,0.013527664431706552,0.39269628749094,0.894195828878038,-0.20129404059375255
International Rescue Committee Inc,Human Services,135660870,2011,397873717,386464097,388492046,0,1392264,127717509,2455372,195269065,66163075,129105990,0.02867648581069757,4.008837798974118,0.3368304637105785,0.9764204806722632,0.0,0.003499261048198366,0.33883029552069605,0.9764204806722632,
International Rescue Committee Inc,Human Services,135660870,2012,386540097,398552495,380496906,0,1515190,145062642,2928059,197925719,70606078,127319641,-0.031076719060273844,3.8334616171453146,0.3713204731035494,0.9843659401782578,0.0,0.003919877942184094,0.35673018320575106,0.9843659401782578,-0.028485470428799342
International Rescue Committee Inc,Human Services,135660870,2013,456122865,455275493,451017146,15431,1585738,160990286,2186593,215699151,75609701,140089450,0.0018577713704398485,3.6924311232364095,0.35841349141101253,0.9888062638561214,3.383079688408078e-05,0.0034765588872638516,0.3505331414123183,0.9888062638561214,0.18001435954521416
International Rescue Committee Inc,Human Services,135660870,2014,562021607,552663225,556933821,47554,1505164,183673314,2105183,245587760,90531220,155056540,0.01665128508128692,3.366749216939484,0.3361513641512876,0.9909473480438626,8.461240530206163e-05,0.002678124793162979,0.3686308307873324,0.9909473480438626,0.23217152685384446
International Rescue Committee Inc,Human Services,135660870,2015,688920920,673939914,682277233,376,1796887,224937586,2105183,270142599,108369057,161773542,0.02174561051216154,2.8804978955438454,0.3368887407965571,0.9903563866227201,5.457810745535206e-07,0.002608263079019287,0.4011550099878916,0.9903563866227201,0.22579080843060906
International Rescue Committee Inc,Human Services,135660870,2016,736803408,726228064,730809685,0,1843425,243537876,3832103,286756903,110922393,175834510,0.01435300635851565,2.9054428279433715,0.3406229960840511,0.9918652344235628,0.0,0.0025019224666778415,0.38681681884393904,0.9918652344235628,0.06950360572589376
International Rescue Committee Inc,Human Services,135660870,2017,727824514,694099188,710339839,9596011,2456256,255266912,3121968,374727943,160668495,214059448,0.04633716692867534,3.700787179137285,0.3722650659548099,0.97597679844018,0.013184511946790515,0.0033747915228917393,0.428760379366745,0.97597679844018,-0.012186281852811454
International Rescue Committee Inc,Human Services,135660870,2018,729556526,729661667,711075998,9354711,2739422,292954906,3027708,371224556,148791599,222432957,-0.00014411631758880325,3.658127601761489,0.40564363921833924,0.9746688195617621,0.01282246223098003,0.003754913981812562,0.4008129219770688,0.9746688195617621,0.002379710997203466
International Rescue Committee Inc,Human Services,135660870,2019,785361499,775058854,764828594,10806614,3619131,302720247,3321814,385105469,160830182,224275287,0.013118347427418263,3.4723859099350407,0.39486299578483364,0.9738554728922356,0.013760050643888262,0.004608235831025886,0.41762632563392654,0.9738554728922356,0.07649163705788031
International Rescue Committee Inc,Human Services,135660870,2020,805275159,786681968,785978272,11844760,2182554,320001926,3659704,418242328,175878140,242364188,0.023089239488138735,3.6970089239416764,0.41142627283405586,0.9760369026855825,0.014708959872435355,0.002710320783656509,0.4205173131113597,0.9760369026855825,0.025356043077431334
International Rescue Committee Inc,Human Services,135660870,2021,950664386,904147041,924498780,18036305,2277035,341623230,3284493,527551484,223244694,304306790,0.048931405956760016,4.038813726538535,0.3814730429450136,0.9724765054993866,0.01897231585153754,0.0023952038527295795,0.42317138851987385,0.9724765054993866,0.18054602253041807
International Rescue Committee Inc,Human Services,135660870,2022,1373898628,1270160699,1355187734,12421917,2472241,424375848,3196731,584265431,248410266,335855165,0.07550624688446811,3.173033131298294,0.33662872685056994,0.9863811684365406,0.00904136356703604,0.001799434797892527,0.42516680402404294,0.9863811684365406,0.44519837729568645
International Rescue Committee Inc,Human Services,135660870,2023,1341268864,1428761701,1297583900,16615924,4046368,512331886,3931525,629978674,348949775,281028899,-0.06523139345759092,2.3603283778111295,0.36133626107045264,0.9674301214525174,0.012388212718550068,0.0030168209436642825,0.5539072819471346,0.9674301214525174,-0.023749760961257804
